,holds,grades,year,angle
1703,"[('A12', 'end'), ('B11', 'hold'), ('B3', 'hold'), ('D8', 'hold'), ('F2', 'start'), ('H10', 'hold'), ('I6', 'start')]",8A,2020,40
1704,"[('B6', 'start'), ('G9', 'hold'), ('H12', 'end')]",7C+,2020,40
1705,"[('B6', 'start'), ('D9', 'hold'), ('F10', 'hold'), ('K12', 'end')]",7C+,2020,40
1706,"[('E6', 'start'), ('G12', 'end'), ('H6', 'hold')]",7C+,2020,40
1707,"[('A6', 'start'), ('C12', 'hold'), ('F9', 'hold'), ('H12', 'hold'), ('I3', 'hold'), ('K12', 'end')]",7C+,2020,40
1708,"[('D12', 'hold'), ('D5', 'start'), ('G3', 'start'), ('H12', 'hold'), ('I7', 'hold'), ('K12', 'end')]",7C+,2020,40
1709,"[('A12', 'end'), ('F11', 'hold'), ('G8', 'hold'), ('I3', 'start'), ('I10', 'hold'), ('J4', 'start')]",7C+,2020,40
1710,"[('B12', 'end'), ('C5', 'start'), ('G6', 'start'), ('G9', 'hold')]",7C+,2020,40
1711,"[('B12', 'end'), ('F9', 'hold'), ('F7', 'hold'), ('J6', 'start')]",7C,2020,40
1712,"[('C3', 'start'), ('C4', 'start'), ('F9', 'hold'), ('G11', 'hold'), ('I3', 'hold'), ('K12', 'end')]",7C,2020,40
1713,"[('D8', 'hold'), ('E6', 'start'), ('H12', 'hold'), ('J10', 'hold'), ('K12', 'end')]",7C,2020,40
1714,"[('C12', 'end'), ('E9', 'hold'), ('J6', 'start')]",7C,2020,40
1715,"[('C5', 'start'), ('E8', 'hold'), ('E12', 'hold'), ('G5', 'start'), ('K12', 'end')]",7C,2020,40
1716,"[('A5', 'hold'), ('A12', 'end'), ('B12', 'end'), ('E12', 'hold'), ('H11', 'hold'), ('I6', 'start'), ('K5', 'start'), ('K10', 'hold')]",7C,2020,40
1717,"[('B5', 'start'), ('C6', 'start'), ('C10', 'hold'), ('F11', 'hold'), ('H6', 'hold'), ('K12', 'end')]",7C,2020,40
1718,"[('C4', 'start'), ('E12', 'hold'), ('F4', 'start'), ('G8', 'hold'), ('H2', 'hold'), ('I12', 'end')]",7C,2020,40
1719,"[('C5', 'start'), ('E8', 'hold'), ('G5', 'start'), ('H11', 'hold'), ('J12', 'hold'), ('K12', 'end')]",7C,2020,40
1720,"[('B5', 'start'), ('F10', 'hold'), ('H11', 'hold'), ('K12', 'end')]",7C,2020,40
1721,"[('A12', 'end'), ('D12', 'hold'), ('D11', 'hold'), ('G5', 'start'), ('J2', 'start'), ('K9', 'hold')]",7C,2020,40
1722,"[('B12', 'end'), ('B3', 'start'), ('C7', 'hold'), ('F10', 'hold'), ('F4', 'start')]",7B+,2020,40
1723,"[('A4', 'hold'), ('A12', 'end'), ('B11', 'hold'), ('D11', 'hold'), ('F3', 'start'), ('G5', 'start'), ('H10', 'hold'), ('J9', 'hold')]",7B+,2020,40
1724,"[('E6', 'start'), ('H6', 'start'), ('J12', 'end'), ('K9', 'hold')]",7B+,2020,40
1725,"[('D4', 'start'), ('F9', 'hold'), ('G4', 'start'), ('H12', 'end')]",7B+,2020,40
1726,"[('A12', 'end'), ('B11', 'hold'), ('F11', 'hold'), ('G4', 'start'), ('I9', 'hold')]",7B+,2020,40
1727,"[('B10', 'hold'), ('C4', 'start'), ('E8', 'hold'), ('H11', 'hold'), ('H4', 'start'), ('I11', 'hold'), ('K12', 'end')]",7B+,2020,40
1728,"[('B11', 'hold'), ('E8', 'hold'), ('F12', 'end'), ('F7', 'hold'), ('J5', 'start')]",7B+,2020,40
1729,"[('A12', 'end'), ('B12', 'end'), ('E2', 'start'), ('E6', 'start'), ('G12', 'hold'), ('J12', 'hold'), ('J7', 'hold'), ('J4', 'hold'), ('K12', 'hold')]",7B+,2020,40
1730,"[('A4', 'hold'), ('A12', 'end'), ('D11', 'hold'), ('D8', 'hold'), ('F4', 'hold'), ('H4', 'start'), ('H3', 'start'), ('J5', 'hold')]",7B+,2020,40
1731,"[('B5', 'start'), ('E9', 'hold'), ('G10', 'hold'), ('J12', 'end')]",7B+,2020,40
1732,"[('C5', 'start'), ('F3', 'start'), ('H12', 'end'), ('H7', 'hold'), ('J11', 'hold'), ('K4', 'hold')]",7B+,2020,40
1733,"[('B5', 'start'), ('E9', 'hold'), ('G11', 'hold'), ('K12', 'end')]",7B+,2020,40
1734,"[('B5', 'start'), ('D8', 'hold'), ('E6', 'start'), ('G8', 'hold'), ('H12', 'end')]",7B+,2020,40
1735,"[('A12', 'end'), ('C2', 'hold'), ('C10', 'hold'), ('D8', 'hold'), ('H6', 'start'), ('I3', 'start')]",7B+,2020,40
1736,"[('A12', 'end'), ('C12', 'hold'), ('F2', 'hold'), ('G6', 'start'), ('G8', 'hold'), ('H6', 'start'), ('J2', 'hold')]",7B,2020,40
1737,"[('A3', 'hold'), ('A12', 'end'), ('C10', 'hold'), ('D11', 'hold'), ('H6', 'start'), ('I3', 'start'), ('I8', 'hold')]",7B,2020,40
1738,"[('A12', 'end'), ('D4', 'hold'), ('G3', 'hold'), ('G12', 'hold'), ('H11', 'hold'), ('H6', 'start'), ('K6', 'start'), ('K10', 'hold')]",7B,2020,40
1739,"[('A2', 'start'), ('D2', 'hold'), ('F11', 'hold'), ('F7', 'hold'), ('F5', 'start'), ('J12', 'end'), ('J8', 'hold'), ('K2', 'hold')]",7A+,2020,40
1740,"[('B6', 'start'), ('C9', 'hold'), ('E5', 'start'), ('E12', 'hold'), ('F9', 'hold'), ('I5', 'hold'), ('I12', 'hold'), ('K12', 'end')]",7A+,2020,40
1741,"[('A2', 'start'), ('B8', 'hold'), ('D10', 'hold'), ('D4', 'start'), ('E12', 'hold'), ('I11', 'hold'), ('I12', 'hold'), ('J4', 'hold'), ('K12', 'end')]",7A+,2020,40
1742,"[('A12', 'end'), ('C9', 'hold'), ('E12', 'hold'), ('H7', 'hold'), ('J5', 'start')]",7A+,2020,40
1743,"[('A6', 'start'), ('G8', 'hold'), ('G10', 'hold'), ('K5', 'hold'), ('K12', 'end')]",7A+,2020,40
1744,"[('B12', 'end'), ('E12', 'end'), ('G9', 'hold'), ('J5', 'start')]",7A+,2020,40
1745,"[('E10', 'hold'), ('G5', 'start'), ('H11', 'hold'), ('J6', 'start'), ('K12', 'end')]",7A+,2020,40
1746,"[('B12', 'end'), ('B3', 'start'), ('C12', 'end'), ('E7', 'hold'), ('H11', 'hold'), ('H4', 'start'), ('J8', 'hold')]",7A+,2020,40
1747,"[('A5', 'start'), ('C7', 'hold'), ('E10', 'hold'), ('F11', 'hold'), ('F4', 'start'), ('F2', 'hold'), ('H12', 'end')]",7A+,2020,40
1748,"[('A4', 'hold'), ('A8', 'hold'), ('B7', 'hold'), ('C3', 'start'), ('C4', 'start'), ('D11', 'hold'), ('G7', 'hold'), ('H12', 'end')]",7A+,2020,40
1749,"[('B3', 'start'), ('E7', 'hold'), ('F6', 'start'), ('F2', 'hold'), ('G12', 'hold'), ('J7', 'hold'), ('K2', 'hold'), ('K12', 'end')]",7A+,2020,40
1750,"[('A2', 'hold'), ('A5', 'start'), ('A10', 'hold'), ('B5', 'start'), ('F11', 'hold'), ('H11', 'hold'), ('J4', 'hold'), ('K12', 'end')]",7A+,2020,40
1751,"[('D4', 'start'), ('I5', 'start'), ('I8', 'hold'), ('J12', 'end')]",7A+,2020,40
1752,"[('E9', 'hold'), ('G4', 'start'), ('H12', 'hold'), ('K12', 'end')]",7A+,2020,40
1753,"[('B6', 'start'), ('C4', 'start'), ('F12', 'hold'), ('G7', 'hold'), ('I5', 'hold'), ('K12', 'end')]",7A+,2020,40
1754,"[('A2', 'hold'), ('A12', 'end'), ('C10', 'hold'), ('D8', 'hold'), ('F2', 'start'), ('H6', 'start'), ('I8', 'hold')]",7A+,2020,40
1755,"[('B12', 'end'), ('C3', 'start'), ('D12', 'end'), ('E3', 'start'), ('G8', 'hold'), ('H9', 'hold')]",7A+,2020,40
1756,"[('A12', 'end'), ('B12', 'end'), ('H9', 'hold'), ('I5', 'start'), ('K6', 'start')]",7A,2020,40
1757,"[('A4', 'hold'), ('B12', 'end'), ('C9', 'hold'), ('C11', 'hold'), ('F7', 'hold'), ('F6', 'hold'), ('J5', 'start')]",7A,2020,40
1758,"[('C12', 'end'), ('D4', 'hold'), ('G4', 'start'), ('G12', 'hold'), ('J9', 'hold'), ('J6', 'start')]",7A,2020,40
1759,"[('A6', 'start'), ('A8', 'hold'), ('A11', 'hold'), ('E4', 'hold'), ('F10', 'hold'), ('G11', 'hold'), ('J4', 'hold'), ('K12', 'end')]",7A,2020,40
1760,"[('B9', 'hold'), ('D4', 'start'), ('G10', 'hold'), ('H12', 'end')]",7A,2020,40
1761,"[('B9', 'hold'), ('D12', 'hold'), ('E12', 'hold'), ('F7', 'hold'), ('F6', 'hold'), ('G3', 'start'), ('H12', 'end'), ('J4', 'start')]",7A,2020,40
1762,"[('B5', 'start'), ('C6', 'start'), ('C8', 'hold'), ('D11', 'hold'), ('G5', 'hold'), ('H11', 'hold'), ('J12', 'end'), ('J11', 'hold'), ('K12', 'end')]",7A,2020,40
1763,"[('B12', 'end'), ('D12', 'end'), ('D4', 'hold'), ('G8', 'hold'), ('H12', 'hold'), ('J5', 'start'), ('J2', 'hold'), ('K7', 'hold')]",7A,2020,40
1764,"[('B7', 'hold'), ('C11', 'hold'), ('D12', 'end'), ('H7', 'hold'), ('J5', 'start')]",7A,2020,40
1765,"[('A4', 'start'), ('D9', 'hold'), ('E5', 'start'), ('G12', 'hold'), ('K12', 'end')]",7A,2020,40
1766,"[('B3', 'start'), ('E6', 'start'), ('E10', 'hold'), ('J12', 'end'), ('J11', 'hold'), ('K12', 'end')]",7A,2020,40
1767,"[('C9', 'hold'), ('E12', 'end'), ('F6', 'hold'), ('G5', 'start'), ('K3', 'start')]",7A,2020,40
1768,"[('C10', 'hold'), ('E3', 'start'), ('F8', 'hold'), ('G12', 'hold'), ('H12', 'hold'), ('J6', 'start'), ('K12', 'end')]",7A,2020,40
1769,"[('A12', 'end'), ('B12', 'end'), ('D6', 'start'), ('F8', 'hold'), ('G12', 'hold'), ('H12', 'hold'), ('H3', 'start'), ('I10', 'hold')]",7A,2020,40
1770,"[('A12', 'end'), ('C3', 'start'), ('C11', 'hold'), ('C12', 'hold'), ('E5', 'start'), ('H12', 'hold'), ('H7', 'hold'), ('K10', 'hold')]",7A,2020,40
1771,"[('C3', 'start'), ('C4', 'start'), ('G8', 'hold'), ('G11', 'hold'), ('J3', 'hold'), ('K12', 'end')]",7A,2020,40
1772,"[('A12', 'end'), ('B12', 'end'), ('D4', 'hold'), ('G12', 'hold'), ('H8', 'hold'), ('I4', 'start'), ('I12', 'hold'), ('K8', 'hold')]",7A,2020,40
1773,"[('D5', 'start'), ('F8', 'hold'), ('H12', 'end'), ('H11', 'hold'), ('I5', 'start'), ('K12', 'end')]",7A,2020,40
1774,"[('F8', 'hold'), ('G4', 'start'), ('H12', 'end')]",7A,2020,40
1775,"[('A2', 'hold'), ('A12', 'end'), ('B12', 'end'), ('C4', 'hold'), ('E10', 'hold'), ('G5', 'start'), ('G7', 'hold'), ('K3', 'start')]",7A,2020,40
1776,"[('D4', 'hold'), ('F9', 'hold'), ('F2', 'hold'), ('I12', 'hold'), ('J12', 'end'), ('J7', 'hold'), ('J5', 'start'), ('K12', 'end')]",7A,2020,40
1777,"[('A12', 'end'), ('B12', 'end'), ('F11', 'hold'), ('F8', 'hold'), ('J6', 'start'), ('J5', 'start')]",7A,2020,40
1778,"[('A12', 'end'), ('B5', 'start'), ('C12', 'end'), ('E7', 'hold'), ('F6', 'start'), ('F2', 'hold'), ('H12', 'hold'), ('I8', 'hold')]",7A,2020,40
1779,"[('A4', 'hold'), ('A12', 'end'), ('C10', 'hold'), ('G5', 'start'), ('I9', 'hold'), ('K3', 'start')]",7B,2020,40
1780,"[('A4', 'start'), ('C9', 'hold'), ('E5', 'start'), ('I2', 'hold'), ('I7', 'hold'), ('I11', 'hold'), ('J12', 'end'), ('K12', 'end')]",7B,2020,40
1781,"[('A3', 'start'), ('D4', 'start'), ('E6', 'hold'), ('H6', 'hold'), ('I10', 'hold'), ('K12', 'end')]",7B,2020,40
1782,"[('E3', 'start'), ('G9', 'hold'), ('H12', 'end'), ('H3', 'start')]",7B,2020,40
1783,"[('A12', 'end'), ('E9', 'hold'), ('F11', 'hold'), ('H6', 'start'), ('J4', 'start')]",7B,2020,40
1784,"[('A6', 'start'), ('C10', 'hold'), ('E4', 'hold'), ('H12', 'hold'), ('J12', 'end'), ('J11', 'hold'), ('J5', 'hold'), ('K12', 'end')]",7B,2020,40
1785,"[('B5', 'start'), ('C6', 'start'), ('C10', 'hold'), ('H12', 'end')]",7B,2020,40
1786,"[('C4', 'start'), ('C9', 'hold'), ('D7', 'hold'), ('E12', 'end'), ('H3', 'start')]",7B,2020,40
1787,"[('B6', 'start'), ('G9', 'hold'), ('I12', 'end'), ('K4', 'hold')]",7B,2020,40
1788,"[('A12', 'end'), ('F11', 'hold'), ('G12', 'hold'), ('H6', 'start'), ('J7', 'hold'), ('J4', 'start'), ('K12', 'hold')]",7B,2020,40
1789,"[('A12', 'end'), ('F11', 'hold'), ('G4', 'start'), ('G10', 'hold')]",7B,2020,40
1790,"[('B12', 'end'), ('C12', 'end'), ('E7', 'hold'), ('E12', 'hold'), ('F2', 'start'), ('G6', 'start'), ('J8', 'hold')]",7B,2020,40
1791,"[('A12', 'end'), ('E6', 'start'), ('F11', 'hold'), ('H6', 'hold'), ('J4', 'start')]",7B,2020,40
1792,"[('A6', 'start'), ('G7', 'hold'), ('H12', 'hold'), ('H11', 'hold'), ('H10', 'hold'), ('K12', 'end')]",7B,2020,40
1793,"[('B3', 'start'), ('C6', 'start'), ('G8', 'hold'), ('G12', 'end'), ('I2', 'hold'), ('J4', 'hold')]",7B,2020,40
1794,"[('B12', 'end'), ('B2', 'start'), ('F7', 'hold'), ('F6', 'start'), ('G12', 'hold'), ('I12', 'hold'), ('K9', 'hold')]",7B,2020,40
1795,"[('B12', 'end'), ('D5', 'start'), ('E12', 'hold'), ('G11', 'hold'), ('I2', 'start'), ('J7', 'hold'), ('K2', 'hold')]",7B,2020,40
1796,"[('B7', 'hold'), ('B3', 'start'), ('F4', 'start'), ('G10', 'hold'), ('H12', 'hold'), ('J12', 'end'), ('K6', 'hold'), ('K12', 'end')]",7B,2020,40
1797,"[('B6', 'start'), ('E9', 'hold'), ('F9', 'hold'), ('G3', 'hold'), ('J12', 'end'), ('K2', 'hold'), ('K9', 'hold'), ('K12', 'end')]",7B,2020,40
1798,"[('A5', 'start'), ('D10', 'hold'), ('E5', 'start'), ('H11', 'hold'), ('H10', 'hold'), ('I3', 'hold'), ('K12', 'end')]",7B,2020,40
1799,"[('B12', 'end'), ('B4', 'hold'), ('D11', 'hold'), ('F11', 'hold'), ('F2', 'hold'), ('H6', 'start'), ('J7', 'hold'), ('J4', 'start')]",7B,2020,40
1800,"[('A6', 'start'), ('G7', 'hold'), ('J12', 'end'), ('J11', 'hold'), ('J4', 'hold'), ('K12', 'end')]",7B,2020,40
1801,"[('C12', 'end'), ('E3', 'start'), ('H11', 'hold'), ('H10', 'hold'), ('I9', 'hold'), ('K4', 'start')]",7A+,2020,40
1802,"[('A6', 'start'), ('G7', 'hold'), ('G11', 'hold'), ('I12', 'end')]",7A+,2020,40
1803,"[('A12', 'end'), ('D4', 'hold'), ('E10', 'hold'), ('E12', 'hold'), ('I4', 'start'), ('J7', 'hold'), ('K9', 'hold')]",7A+,2020,40
1804,"[('E3', 'start'), ('F8', 'hold'), ('G10', 'hold'), ('J12', 'end')]",7A+,2020,40
1805,"[('A8', 'hold'), ('D11', 'hold'), ('D4', 'start'), ('E10', 'hold'), ('I5', 'hold'), ('I10', 'hold'), ('J12', 'end')]",7A+,2020,40
1806,"[('C7', 'hold'), ('E4', 'start'), ('G9', 'hold'), ('G11', 'hold'), ('J12', 'end'), ('K12', 'end')]",7A+,2020,40
1807,"[('C10', 'hold'), ('D12', 'end'), ('D4', 'hold'), ('I8', 'hold'), ('J5', 'start')]",7A+,2020,40
1808,"[('A12', 'end'), ('B11', 'hold'), ('B5', 'hold'), ('D11', 'hold'), ('I8', 'hold'), ('J6', 'start')]",7A+,2020,40
1809,"[('D6', 'start'), ('F8', 'hold'), ('H5', 'start'), ('J12', 'end'), ('K8', 'hold'), ('K11', 'hold')]",7A+,2020,40
1810,"[('A12', 'end'), ('D4', 'hold'), ('E9', 'hold'), ('G12', 'hold'), ('H6', 'start'), ('I5', 'start'), ('J7', 'hold')]",7A+,2020,40
1811,"[('B6', 'start'), ('D9', 'hold'), ('G11', 'hold'), ('K12', 'end')]",7A+,2020,40
1812,"[('C6', 'start'), ('E4', 'start'), ('E9', 'hold'), ('I8', 'hold'), ('J12', 'end')]",7A+,2020,40
1813,"[('E6', 'start'), ('G10', 'hold'), ('J4', 'start'), ('K12', 'end')]",7A+,2020,40
1814,"[('A12', 'end'), ('B9', 'hold'), ('C10', 'hold'), ('D4', 'hold'), ('I8', 'hold'), ('J5', 'start')]",7A+,2020,40
1815,"[('A12', 'end'), ('B5', 'hold'), ('F11', 'hold'), ('G4', 'start'), ('G10', 'hold')]",7A+,2020,40
1816,"[('A12', 'end'), ('D4', 'hold'), ('E10', 'hold'), ('J6', 'start'), ('J4', 'start')]",7A+,2020,40
1817,"[('A6', 'start'), ('F8', 'hold'), ('H11', 'hold'), ('H10', 'hold'), ('I4', 'hold'), ('K12', 'end')]",7A+,2020,40
1818,"[('C2', 'start'), ('F9', 'hold'), ('F6', 'start'), ('I2', 'hold'), ('J12', 'end'), ('J11', 'hold'), ('K12', 'end')]",7A+,2020,40
1819,"[('D4', 'start'), ('G10', 'hold'), ('H6', 'hold'), ('I8', 'hold'), ('J12', 'end'), ('K12', 'end')]",6C+,2020,40
1820,"[('A12', 'end'), ('B4', 'hold'), ('C10', 'hold'), ('C11', 'hold'), ('H11', 'hold'), ('I3', 'start'), ('I8', 'hold'), ('J6', 'start')]",6C+,2020,40
1821,"[('A6', 'start'), ('D8', 'hold'), ('E7', 'hold'), ('I4', 'hold'), ('I8', 'hold'), ('I12', 'end'), ('J11', 'hold'), ('K12', 'end')]",6C+,2020,40
1822,"[('A9', 'hold'), ('B2', 'hold'), ('E12', 'end'), ('F6', 'hold'), ('G5', 'start'), ('K5', 'start')]",6C+,2020,40
1823,"[('B12', 'end'), ('C10', 'hold'), ('D12', 'end'), ('F8', 'hold'), ('H11', 'hold'), ('H6', 'start'), ('I7', 'hold'), ('J4', 'start')]",6C+,2020,40
1824,"[('A9', 'hold'), ('C11', 'hold'), ('D6', 'hold'), ('D4', 'start'), ('G4', 'start'), ('G11', 'hold'), ('I12', 'end'), ('K12', 'end')]",6C+,2020,40
1825,"[('A5', 'start'), ('A9', 'hold'), ('C6', 'start'), ('C12', 'hold'), ('D12', 'hold'), ('H9', 'hold'), ('I12', 'hold'), ('K7', 'hold'), ('K12', 'end')]",6C+,2020,40
1826,"[('E10', 'hold'), ('F7', 'hold'), ('F4', 'start'), ('G8', 'hold'), ('G12', 'end'), ('H4', 'start')]",6C+,2020,40
1827,"[('D12', 'end'), ('D11', 'hold'), ('F7', 'hold'), ('G3', 'start'), ('I9', 'hold'), ('J4', 'start')]",6C+,2020,40
1828,"[('A12', 'end'), ('D4', 'hold'), ('E10', 'hold'), ('G10', 'hold'), ('J6', 'start'), ('J4', 'start')]",6C+,2020,40
1829,"[('C2', 'start'), ('C10', 'hold'), ('E6', 'start'), ('G8', 'hold'), ('G12', 'end')]",6C+,2020,40
1830,"[('E7', 'hold'), ('F12', 'end'), ('F4', 'start'), ('J10', 'hold'), ('J4', 'start')]",6C+,2020,40
1831,"[('B7', 'hold'), ('C12', 'end'), ('F12', 'end'), ('G5', 'start'), ('G8', 'hold'), ('H7', 'hold'), ('J4', 'start')]",6C+,2020,40
1832,"[('D9', 'hold'), ('D3', 'hold'), ('F9', 'hold'), ('G5', 'start'), ('H12', 'end'), ('H3', 'hold'), ('J11', 'hold'), ('J6', 'start')]",6C+,2020,40
1833,"[('A12', 'end'), ('B12', 'end'), ('C8', 'hold'), ('C11', 'hold'), ('H7', 'hold'), ('J5', 'start')]",6C+,2020,40
1834,"[('A8', 'hold'), ('C5', 'start'), ('D12', 'end'), ('E8', 'hold'), ('G5', 'start')]",6C+,2020,40
1835,"[('A12', 'end'), ('B5', 'hold'), ('C10', 'hold'), ('F11', 'hold'), ('G4', 'start'), ('G12', 'hold'), ('J7', 'hold'), ('J4', 'start'), ('K9', 'hold')]",6C+,2020,40
1836,"[('A6', 'start'), ('C3', 'start'), ('D9', 'hold'), ('H12', 'end'), ('H11', 'hold')]",6C+,2020,40
1837,"[('F8', 'hold'), ('H11', 'hold'), ('H10', 'hold'), ('J12', 'end'), ('J5', 'start')]",6C+,2020,40
1838,"[('E3', 'start'), ('E7', 'hold'), ('G11', 'hold'), ('H12', 'end'), ('J6', 'start'), ('K9', 'hold'), ('K12', 'end')]",6C+,2020,40
1839,"[('B5', 'start'), ('C10', 'hold'), ('E6', 'start'), ('G10', 'hold'), ('G12', 'hold'), ('J12', 'end'), ('K12', 'end')]",6C+,2020,40
1840,"[('B12', 'end'), ('B5', 'hold'), ('E12', 'hold'), ('F10', 'hold'), ('G4', 'start'), ('I9', 'hold'), ('K3', 'start')]",6C+,2020,40
1841,"[('D6', 'start'), ('E7', 'hold'), ('H5', 'start'), ('I11', 'hold'), ('J12', 'end'), ('K12', 'end')]",6C+,2020,40
1842,"[('D12', 'end'), ('F2', 'start'), ('H12', 'hold'), ('H11', 'hold'), ('J9', 'hold'), ('J6', 'start'), ('K10', 'hold')]",6C+,2020,40
1843,"[('A4', 'hold'), ('A12', 'end'), ('E10', 'hold'), ('E12', 'hold'), ('G5', 'start'), ('I9', 'hold')]",6C+,2020,40
1844,"[('D4', 'start'), ('E9', 'hold'), ('G4', 'start'), ('G10', 'hold'), ('I10', 'hold'), ('J12', 'end'), ('K12', 'end')]",6C+,2020,40
1845,"[('A12', 'end'), ('B5', 'hold'), ('C10', 'hold'), ('F11', 'hold'), ('G10', 'hold'), ('H6', 'start'), ('I5', 'start'), ('J7', 'hold')]",6C+,2020,40
1846,"[('A2', 'start'), ('A7', 'hold'), ('D4', 'start'), ('E9', 'hold'), ('E10', 'hold'), ('H12', 'end'), ('I10', 'hold'), ('J12', 'end')]",6C+,2020,40
1847,"[('A8', 'hold'), ('B12', 'end'), ('E4', 'start'), ('E12', 'hold'), ('G11', 'hold'), ('H7', 'hold'), ('H5', 'start')]",6C+,2020,40
1848,"[('G4', 'start'), ('G12', 'end'), ('I8', 'hold')]",6C+,2020,40
1849,"[('A6', 'start'), ('E11', 'hold'), ('F6', 'hold'), ('J12', 'end'), ('K12', 'end')]",6C+,2020,40
1850,"[('G9', 'hold'), ('H12', 'end'), ('J5', 'start')]",6C+,2020,40
1851,"[('B5', 'start'), ('D8', 'hold'), ('E6', 'start'), ('G8', 'hold'), ('G11', 'hold'), ('J12', 'end'), ('K12', 'end')]",6C+,2020,40
1852,"[('A12', 'end'), ('B3', 'hold'), ('C11', 'hold'), ('F8', 'hold'), ('G4', 'start'), ('G10', 'hold')]",6C+,2020,40
1853,"[('D12', 'end'), ('F2', 'hold'), ('H11', 'hold'), ('I8', 'hold'), ('J5', 'start')]",6C+,2020,40
1854,"[('B5', 'hold'), ('E3', 'start'), ('F8', 'hold'), ('G11', 'hold'), ('K12', 'end')]",6C+,2020,40
1855,"[('A12', 'end'), ('B5', 'start'), ('D8', 'hold'), ('E6', 'start'), ('E9', 'hold')]",6C+,2020,40
1856,"[('A12', 'end'), ('C12', 'end'), ('D11', 'hold'), ('G4', 'start'), ('H11', 'hold'), ('J11', 'hold'), ('J7', 'hold'), ('J4', 'start')]",6C+,2020,40
1857,"[('D12', 'end'), ('E10', 'hold'), ('F8', 'hold'), ('G6', 'start'), ('H4', 'start')]",6C,2020,40
1858,"[('B12', 'end'), ('C9', 'hold'), ('C12', 'end'), ('D5', 'start'), ('G8', 'hold'), ('I3', 'start')]",6C,2020,40
1859,"[('C12', 'end'), ('D12', 'end'), ('E11', 'hold'), ('F12', 'hold'), ('G4', 'start'), ('I8', 'hold'), ('I11', 'hold'), ('J6', 'start')]",6A+,2020,40
1860,"[('C12', 'end'), ('D12', 'end'), ('G4', 'start'), ('G11', 'hold'), ('G12', 'hold'), ('I8', 'hold'), ('J5', 'start'), ('K9', 'hold')]",6A+,2020,40
1861,"[('D12', 'end'), ('D9', 'hold'), ('D6', 'start'), ('G4', 'start'), ('G9', 'hold'), ('H12', 'end'), ('H11', 'hold')]",6A+,2020,40
1862,"[('A6', 'start'), ('D9', 'hold'), ('E4', 'hold'), ('G12', 'end'), ('H9', 'hold'), ('J12', 'end'), ('J5', 'hold')]",6A+,2020,40
1863,"[('A6', 'start'), ('A9', 'hold'), ('D4', 'hold'), ('E11', 'hold'), ('F12', 'end'), ('K12', 'end')]",6A+,2020,40
1864,"[('D6', 'start'), ('F12', 'end'), ('F2', 'hold'), ('I9', 'hold'), ('J6', 'start')]",6A+,2020,40
1865,"[('A12', 'end'), ('D12', 'end'), ('D9', 'hold'), ('G5', 'start'), ('H9', 'hold'), ('J5', 'start')]",6A+,2020,40
1866,"[('B5', 'start'), ('C8', 'hold'), ('D12', 'end'), ('E4', 'start'), ('G12', 'end'), ('H9', 'hold')]",6A+,2020,40
1867,"[('D9', 'hold'), ('E4', 'start'), ('G7', 'hold'), ('G12', 'hold'), ('H11', 'hold'), ('J5', 'start'), ('K12', 'end')]",6B,2020,40
1868,"[('F8', 'hold'), ('G12', 'end'), ('H11', 'hold'), ('H7', 'hold'), ('I2', 'hold'), ('J12', 'end'), ('J5', 'start')]",6B,2020,40
1869,"[('B3', 'start'), ('C12', 'end'), ('D8', 'hold'), ('E6', 'start'), ('E10', 'hold')]",6B,2020,40
1870,"[('C4', 'start'), ('F6', 'start'), ('G10', 'hold'), ('G12', 'end'), ('H9', 'hold'), ('K12', 'end')]",6B,2020,40
1871,"[('B6', 'start'), ('D9', 'hold'), ('E5', 'start'), ('F12', 'end'), ('G7', 'hold'), ('H11', 'hold'), ('J12', 'end'), ('J5', 'hold')]",6B,2020,40
1872,"[('A6', 'start'), ('A9', 'hold'), ('D2', 'hold'), ('E11', 'hold'), ('H12', 'end'), ('J11', 'hold'), ('J5', 'hold'), ('K12', 'end')]",6B,2020,40
1873,"[('B4', 'hold'), ('C8', 'hold'), ('C12', 'end'), ('E3', 'hold'), ('E10', 'hold'), ('G5', 'start'), ('G7', 'hold'), ('J6', 'start')]",6B,2020,40
1874,"[('A12', 'end'), ('B12', 'end'), ('C10', 'hold'), ('C11', 'hold'), ('G4', 'start'), ('G10', 'hold'), ('H11', 'hold'), ('I8', 'hold'), ('J4', 'start')]",6B,2020,40
1875,"[('C8', 'hold'), ('D6', 'start'), ('E11', 'hold'), ('G4', 'start'), ('G12', 'end'), ('I12', 'end')]",6B,2020,40
1876,"[('B12', 'end'), ('D12', 'end'), ('E10', 'hold'), ('F11', 'hold'), ('F8', 'hold'), ('H6', 'start'), ('I9', 'hold'), ('J6', 'start')]",6B,2020,40
1877,"[('A6', 'start'), ('B12', 'end'), ('C12', 'end'), ('D6', 'hold'), ('F12', 'hold'), ('G7', 'hold'), ('I9', 'hold'), ('K5', 'hold')]",6B,2020,40
1878,"[('A9', 'hold'), ('C12', 'end'), ('D6', 'hold'), ('F6', 'hold'), ('J6', 'start')]",6B,2020,40
1879,"[('A2', 'hold'), ('A6', 'start'), ('A9', 'hold'), ('C11', 'hold'), ('C12', 'hold'), ('F12', 'hold'), ('I12', 'end'), ('J12', 'end')]",6B,2020,40
